,Open,High,Low,Close,Volume,Dividends,Stock Splits,pct_change,log_change,7ma,14ma,21ma,7macd,14macd,7rsi,14rsi,21rsi,7atr,14atr,21atr,7upper,7lower,14upper,14lower,21upper,21lower,FT_3components,FT_6components,FT_9components,FT_27components,FT_81components
1170,0.7378898525811862,0.7230521577237919,0.6915270919396577,0.6863689153043288,0.2689778959867278,0.0,0.0,0.26641702291370095,0.31023314651822353,0.7659533494310107,0.8054665647930055,0.8278119708371333,0.9510509837105537,0.7555677391103228,0.5083292063932029,0.8550363293436203,0.42056230323056176,0.6283836227565373,0.7271945347006159,0.7501461284249309,0.8248102496281517,0.6892926203006023,0.8699451519355591,0.7389694062475318,0.8991903537151464,0.7897728889847756,0.6556594547371449,0.874676305832226,0.8410052684788003,0.7494235326398171,0.7226697184427542
1171,0.7474481682388049,0.766036414939737,0.7503543394763714,0.7786608186237836,0.2595319451158243,0.0,0.0,0.7301008292965867,0.7689122977875547,0.7734540474204863,0.8054145563121442,0.826612650212161,0.9186757785143966,0.7875000040206864,0.5066795668346911,0.854419501029062,0.4187568584717626,0.676868258549636,0.7121001205970268,0.7601901962033282,0.8038255672749696,0.6982832357627922,0.8600598295507702,0.7387948147025035,0.8976572659684094,0.7861371647754081,0.6545927755589349,0.8751413322986976,0.8448366031511525,0.7494015566318426,0.7128487604082896
1172,0.7795169014171612,0.778356389543393,0.7216460910037646,0.724424581239438,0.2943086816497894,0.0,0.0,0.275047422800496,0.3196341099966178,0.7651849624017701,0.7978741126564086,0.8203513025693809,0.9067082332344633,0.8179738041559461,0.5077481828039203,0.8547986511016336,0.41986264467053525,0.8373897370493435,0.7917144265146121,0.8361785278642503,0.770724494236181,0.7061393776741387,0.8461418843251685,0.7328129204841328,0.899597567474041,0.7740041406247626,0.6534923507446588,0.8754751135066501,0.8485951087623168,0.7500774287454433,0.7044423008908867
1173,0.6841418565152241,0.7009169588397147,0.683274342123965,0.7109522609598067,0.26565444490317264,0.0,0.0,0.38942084170188596,0.44081974330888896,0.7555317179145553,0.7894772062920095,0.8133746742870294,0.9094262043441266,0.8480752842791431,0.5068169256085823,0.8548174593892217,0.42044983659897345,0.8499212078071198,0.8206148415274528,0.8391571040688078,0.7652399646451772,0.69770750470562,0.830873020350791,0.7271021744805537,0.897644823463452,0.7607104670238536,0.6523582635778759,0.8756767928115622,0.8522749890569533,0.7514045080287347,0.69792299313844
1174,0.6031042467431691,0.6649726792782747,0.6079415996722161,0.6635910351041864,0.31462649037673573,0.0,0.0,0.2824334658157218,0.32765009840117176,0.7361584632939634,0.7756546344632389,0.8025167143397963,0.9544475759098322,0.8855672064822878,0.5076151090290079,0.8548779149972597,0.42057301927460955,0.8855761727445148,0.8966396116691908,0.90530916740122,0.7719080338545162,0.6664416808524404,0.8232891118443519,0.7079595513564546,0.9016146029486654,0.7374799650492793,0.651190601676636,0.875745568302657,0.8558704025282069,0.7533253503593782,0.6938808020694096
1175,0.6846959265539067,0.694080083844436,0.6774903747445629,0.6899800051748038,0.21516064361177212,0.0,0.0,0.5192469727524228,0.5712621329630739,0.7283890283263209,0.7673219897452014,0.7951618503839364,0.9698759436428037,0.9188189142247113,0.5068902479697482,0.854553821647777,0.4205110268567629,0.92346879486655,0.9153236309083883,0.9290684552467116,0.7621017700262148,0.6588657526907634,0.8209006872441174,0.696020587593395,0.8974601482061247,0.7245114405228452,0.6499894569847906,0.8756806934253811,0.8593754707456371,0.7557728512731506,0.6929675788564992
1176,0.7121933169147159,0.7014585192322819,0.6643706255036426,0.6528965903883696,0.21683993452404415,0.0,0.0,0.31128534839030664,0.3587053884953555,0.7130616704521671,0.7549754899823289,0.7849399591709821,1.0,0.9545851317847545,0.5074620768574459,0.8548228149499025,0.42072637626801584,1.0000000000000002,0.9546244935902501,0.9632873526941749,0.7571981614228611,0.6381679417431423,0.8161897102229778,0.6776842297117701,0.8910986011166313,0.7077557890941166,0.6487549257625762,0.8754814775734897,0.862784286824199,0.7586715521223185,0.695807847753474
1177,0.6719515803994873,0.6791202151980422,0.656117834980058,0.6949800328271866,0.20333368602384327,0.0,0.0,0.5739809282498765,0.6241741988690366,0.7123473748170657,0.7500910611252858,0.7796597006609035,0.9789967291487649,0.9797986064730002,0.5267956062831991,0.8544479231455102,0.420651600004023,0.9780701208664374,0.9891393982266443,1.0,0.7576683261627425,0.6402019748654261,0.8085647685507927,0.6723029164077586,0.8721608604587145,0.7071190248563979,0.6474871085764685,0.8751472866502926,0.8660909240211425,0.7619390890654363,0.702886777858694
1178,0.6971633036933417,0.6865663263889225,0.6978048413893726,0.6934522701496704,0.13344163006638188,0.0,0.0,0.42601023064687904,0.4783153808767935,0.7114202604476418,0.7456467548546579,0.7747138038766248,0.9392378919157616,0.9965684055142633,0.5079876961634168,0.8547568053873194,0.42048627767530267,0.914070388932961,0.9795672761066119,0.9589234098878283,0.7130196285164221,0.6626059044798767,0.7868150373176631,0.676206496057391,0.8618370795485448,0.7021011762072079,0.6461861102883121,0.8746775435986239,0.8692894444474231,0.7654877619311072,0.7144318206465481
1179,0.7018731764525362,0.7168245445727895,0.7177666199507873,0.7231051088919366,0.15744927307719703,0.0,0.0,0.5260984344196112,0.5779505974257034,0.7183215907637361,0.7458930022213734,0.7730447304639064,0.865652299274117,1.0,0.4369366788622011,0.8545097160322372,0.42035107820345047,0.7866675513825017,1.0,0.959685374175678,0.7122561172217658,0.6630295211610937,0.7627668369314147,0.6881547293805165,0.8461584322653267,0.7049450401814996,0.6448520400437235,0.8740717288991214,0.8723739078799608,0.7692261978823136,0.7303076990124844
