Open,High,Low,Close,Volume,Dividends,Stock Splits
0.002198406813626888,0.00048748877293395415,0.006396612694491537,0.0018706776312204243,0.0,0.4,0.0
0.0018430697881042166,0.0,0.0035959700074901235,0.0011001488282531419,0.26954048293230215,0.0,0.0
0.0009394818158457649,0.00202234733232997,0.005529672744395475,0.0031652597116894887,0.27720984729435216,0.0,0.0
0.003480291017306278,0.0039484722780800535,0.00807672495347768,0.0058523482040523656,0.38613582309799577,0.0,0.0
0.006015886315533819,0.0041881757705452966,0.010104074221881712,0.005415558505543469,0.13220119784307185,0.0,0.0
0.005230231888937904,0.0038674349062579397,0.009061015292750017,0.00527578754200532,0.13233015664810271,0.0,0.0
0.00459373864079933,0.005325965040591081,0.009270372858714265,0.0067171774856874394,0.24609669331201214,0.0,0.0
0.007254204037847434,0.0060754718962426,0.011705390493179618,0.007583743405901337,0.25853384892291764,0.0,0.0
0.007280225765785617,0.007174435199892158,0.012080019689141797,0.00779340821651963,0.16530768649746042,0.0,0.0
0.005620457008602774,0.005447500610180893,0.00944665378883159,0.005338684642903706,0.30948823619357824,0.0,0.0
0.0051799441061014945,0.006288182541397534,0.010037976011905675,0.00798734289619557,0.18100842100996853,0.0,0.0
0.008093623331007486,0.01316212113509499,0.013132254488970166,0.014661365415117755,0.6345252197365924,0.0,0.0
0.013841226486267226,0.01676622580846239,0.01911149604997807,0.015409143918089924,0.5838582263742863,0.0,0.0
0.011161671146001792,0.010950714798126586,0.011202233131686383,0.01121603174256771,1.0,0.4,0.0
0.012354131787462655,0.011489279519641536,0.014207323217495266,0.010539733149655194,0.6538543023420761,0.0,0.0
0.005933253524652557,0.007467519029962094,0.006453204873757397,0.006134346186459798,0.6422166913223619,0.0,0.0
0.0011627002940415507,0.0022718086294975792,0.0,0.0,0.840000810598203,0.0,0.0
0.0,0.007812096087117026,0.0032780493582243095,0.008212925220724254,0.8098032641315821,0.0,0.0
0.008616130115717775,0.0098863136418137,0.010604042802698749,0.006671024391433487,0.7347796370362318,0.0,0.0
0.00859531516499408,0.010367718469899562,0.013275732671830354,0.009999554898528405,0.51193697967425,0.0,0.0
0.009516804532770269,0.013872627015248426,0.014023591404186367,0.015133948606647352,0.5118982920327407,0.0,0.0
0.014148519224176814,0.012943612425217417,0.015881270693786968,0.01465669087928996,0.480613807066574,0.0,0.0
0.015493426537368377,0.014750952422651842,0.018404110215733488,0.013466176614697942,0.382759865809152,0.0,0.0
0.013044825194742399,0.016195158201022755,0.018411476047560826,0.018661767592505166,0.3144577558588748,0.0,0.0
0.018497383324080276,0.02080137009834515,0.022621132627759825,0.023404574397031225,0.6495387880451503,0.0,0.0
0.025112618815136704,0.024804549526183342,0.030601257131234266,0.027149141938924252,0.8110145557645506,0.0,0.0
0.027863195118623604,0.025404190378973797,0.025575776639908065,0.02609499897545016,0.7068517655381542,0.0,0.0
0.025617613054025448,0.02415592567001377,0.03043588360996645,0.026406168470632617,0.3904052806788392,0.4,0.0
0.025951175398972383,0.027583728267587107,0.03066899437122181,0.02652209829761168,0.5263416781961978,0.0,0.0
0.02552059959272341,0.027211940817734037,0.031095468320020456,0.028821983309384104,0.4065085508899079,0.0,0.0
0.02888703133400429,0.02854695293739684,0.03389889908449463,0.028078675228649562,0.4222857395511128,0.0,0.0
0.02798248199553005,0.029189103691468377,0.03224441025600576,0.03127754341410737,0.24030183729451796,0.0,0.0
0.03195482440501758,0.03539264937454016,0.03821891361512518,0.037342969475695965,0.3855076094906311,0.0,0.0
0.03788036110076398,0.036318698440364505,0.038755693378210096,0.035399854942829094,0.381728195368905,0.0,0.0
0.035652880562021455,0.03503610424929918,0.03869322118907299,0.03535090783467664,0.3354752776759412,0.0,0.0
0.03536118943023166,0.03614465381018202,0.041871644039557204,0.038290913142031514,0.27309237687658083,0.0,0.0
0.038835257741479334,0.04113487090121315,0.04559237929361788,0.042381757716619665,0.2769095575054945,0.0,0.0
0.04301422182294827,0.04260169448679098,0.04618431894795566,0.044931765529485614,0.3754257943401823,0.0,0.0
0.04660461177627492,0.04994930038946696,0.053695661250214965,0.05276366421531598,0.762535256416161,0.0,0.0
0.05377498968928912,0.05224247084762351,0.05877123659571265,0.05601150627792168,0.36806408884156305,0.0,0.0
0.05585143816905276,0.06291407191533623,0.0528684170676095,0.052336912890095115,0.9067738375745428,0.4,0.0
0.04581820740528482,0.05170954660462607,0.05289049775785616,0.04915826198843939,0.5780578435508622,0.0,0.0
0.05517200428708084,0.0533982350806913,0.054983119182196435,0.04933145738890226,0.8334690471233895,0.0,0.0
0.047141556845055124,0.05048062446794123,0.0543634143637859,0.05412156835448594,0.6854215755449891,0.0,0.0
0.05488892206397307,0.05642572089855752,0.060582448018449364,0.05544069760376869,0.5997993769447447,0.0,0.0
0.05624873962489656,0.058990031687137665,0.06405972083134309,0.060342769892758254,0.4722600399035387,0.0,0.0
0.061483133976468735,0.06038631181731957,0.06806845812578856,0.06068394073957422,0.2781190068698197,0.0,0.0
0.06088222067297326,0.05791832306511929,0.06412592000704155,0.059135622043627954,0.2103640507066021,0.0,0.0
0.057575583102231265,0.05595241889997371,0.057272504410072644,0.05174401979470843,0.30938506914955355,0.0,0.0
0.05223180065086794,0.06201077126954582,0.057971277249438666,0.06593593064463804,0.30577422260868925,0.0,0.0
0.06539414054927288,0.06270550877294927,0.059686922079315544,0.05708347070010646,0.4574749129067498,0.0,0.0
0.05580764666950755,0.05565999529671711,0.06289942864460653,0.0556191664963322,0.4113813514514313,0.0,0.0
0.05579895227575467,0.05402368686212165,0.06157543712685791,0.0568332943610221,0.17909338275526013,0.0,0.0
0.05645020826095627,0.05582225604365626,0.06221719596720812,0.05891169939681624,0.20994585572457344,0.4,0.0
0.05881396892250333,0.05624017014214436,0.06114726783759662,0.055124709689407976,0.22018610597834595,0.0,0.0
0.0552474888467922,0.05443259964714035,0.06296826848463295,0.05693596015076325,0.20780698182970433,0.0,0.0
0.05515542426747476,0.05379683657381509,0.0619989117554523,0.05498820119718844,0.09386358737603834,0.0,0.0
0.05507029632811743,0.05274002682298978,0.060707645005444524,0.055416953504818046,0.10211142409208396,0.0,0.0
0.055360393095654284,0.05570751947108893,0.05940349263170383,0.05696919385859548,0.42844075908837176,0.0,0.0
0.05754580622614168,0.0577940922679675,0.06133488194052719,0.05404844215120707,0.2817307745450057,0.0,0.0
0.054748917983508866,0.058052803217158,0.06130177526082596,0.060019487427141575,0.1639665149251394,0.0,0.0
0.06006821592360009,0.056897913467152894,0.06093204479876489,0.054960194135714825,0.21390857557630769,0.0,0.0
0.055006023344187166,0.057596257925500466,0.06173403127503131,0.059168976211939665,0.16032434981733906,0.0,0.0
0.059689511294207076,0.06679129757739138,0.06780038375033091,0.06876079581037917,0.38590461838326184,0.0,0.0
0.06898006573485636,0.06734084547036776,0.07403780914290611,0.06851755264111242,0.17155389833256265,0.0,0.0
0.06696837282241092,0.06572265219164655,0.06404063966766076,0.060033480919505076,0.49142792400273383,0.0,0.0
0.060716177194503104,0.05755058252451177,0.05273196722279985,0.05126240541334403,0.40385660517788025,0.0,0.0
0.05081415500661547,0.051607136322655164,0.05190241392712698,0.054023941828135406,0.37670985558456105,0.4,0.0
0.05372703141292276,0.05479218689531072,0.05963051923803622,0.05398323287832801,0.2242372547249585,0.0,0.0
0.054060681721218654,0.05399380286642996,0.057124377338645435,0.05393770550934234,0.2458194318811958,0.0,0.0
0.053417699547495756,0.05721098924940453,0.060274528996816304,0.060747617487464635,0.17027996956572197,0.0,0.0
0.06069734048110528,0.06128066254552608,0.06771932077001828,0.06486680373596934,0.17983950155579584,0.0,0.0
0.06363247667269917,0.07307189707148574,0.07086761798683204,0.07545803039446772,0.5774093649884213,0.0,0.0
0.07229889038760161,0.07031987777306396,0.0756094047395782,0.07092569147042299,0.2540663474629197,0.0,0.0
0.06985555273992348,0.06939295723419818,0.07718080413753671,0.06913481221459356,0.1357641453992104,0.0,0.0
0.06943846992130813,0.06652590744192083,0.06991816525512096,0.06775357220365336,0.2225985567667448,0.0,0.0
0.06709069546134175,0.06354384046134678,0.06586087252179981,0.06376741447796166,0.2405487012927199,0.0,0.0
0.0627097048175083,0.066358451905908,0.06648097115358961,0.06901051038429229,0.3188230114091697,0.0,0.0
0.07004670155063346,0.0734998462717359,0.07849826747506594,0.07778285072548763,0.5133794760219524,0.0,0.0
0.07739761812578906,0.08286045644239046,0.08385095933354036,0.08712241938769658,0.4390955197868863,0.0,0.0
0.08644286203171633,0.08474306573803381,0.09321859585070834,0.08885201772072698,0.37490166891116394,0.4,0.0
0.08879830549512582,0.09448722753082295,0.09625488150943949,0.09457844122412984,0.5279720859455167,0.0,0.0
0.09247806087238537,0.09479175746814322,0.09800884102369377,0.09732578337909195,0.420689413771695,0.0,0.0
0.09891633313821065,0.10213610120015637,0.10902398052771088,0.10752368649541857,0.3811644611640559,0.0,0.0
0.1084851122803585,0.10463835646534156,0.11183436811426355,0.1044646595421119,0.3011464437767244,0.0,0.0
0.10502610339494715,0.10232219874896584,0.09985112789311011,0.0912322231033014,0.43160669775187954,0.0,0.0
0.08886259567071988,0.09795211775468432,0.09832353136426157,0.10101690662159943,0.3953789454485832,0.0,0.4
0.09856696247276982,0.0977220423995227,0.10476882914922532,0.10060367363907313,0.15473559760431385,0.0,0.0
0.10127159877351337,0.1036773777172875,0.10829515276371875,0.1066761934844519,0.18034796770134612,0.0,0.0
0.1064583926235071,0.10215472432733269,0.1098411690695602,0.10542949444456676,0.1126042954335687,0.0,0.0
0.10429605804931442,0.10457067688580254,0.10492342601262887,0.1098280285449309,0.4113624681978375,0.0,0.0
0.11010861146657118,0.11713781792229533,0.12103116556097097,0.12257545093995681,0.3238084206415147,0.0,0.0
0.1230338231477202,0.11931013322325745,0.1296444963445912,0.12402527311720085,0.1923381428826714,0.4,0.0
0.12308270632442857,0.11836298386572883,0.12862030079288278,0.12149658011694986,0.12445284621294045,0.0,0.0
0.12204653810627068,0.11880293028594274,0.12753790521225705,0.11744748848299105,0.17432213725269843,0.0,0.0
0.11135126511252959,0.11589919243363911,0.11893777094638504,0.1187154554897491,0.21456073867603523,0.0,0.0
0.11527332454411747,0.11091748177119548,0.11555807653221285,0.10933535856845192,0.20986318391920547,0.0,0.0
0.10688676878302868,0.10768883831142367,0.11078675643508228,0.10995880847212738,0.22405579126359362,0.0,0.0
0.10738052914811606,0.1118109445641102,0.11782593247827892,0.11718129759238788,0.14264156452822263,0.0,0.0
0.1155445370520264,0.11992651427544654,0.12616835761469236,0.12323387453616774,0.13284530101748496,0.0,0.0
0.12405624565754904,0.1373828000252509,0.13445926041845807,0.14313594003252472,0.2605635684006713,0.0,0.0
